stn_num,location,tm,year,month,avgTa,avgmaxTa,avgminTa,avgRhm,sumRn,avgWs,sumSsHr,SsDR
216,Taebaek,2014-11-01,2014,11,5,11,-0.1,67,29.1,1.2,145.1,47.34
216,Taebaek,2014-12-01,2014,12,-4.6,0.5,-9.5,50,4.5,2,179.9,60.05
216,Taebaek,2015-01-01,2015,1,-3.1,2.2,-8.1,61,15.8,1.6,154.5,50.11
216,Taebaek,2015-02-01,2015,2,-1.7,3.6,-6.6,58,9.1,1.8,176,58.12
216,Taebaek,2015-03-01,2015,3,3.6,10.3,-2.6,45,23.6,1.8,263.7,71.12
216,Taebaek,2015-04-01,2015,4,9.3,15.2,3.6,63,69.3,1.9,166.6,42.25
216,Taebaek,2015-05-01,2015,5,16.9,23.8,9.9,46,29,2,202.9,46.22
216,Taebaek,2015-06-01,2015,6,18.4,24.7,12.9,66,135.2,1.7,179.8,40.85
216,Taebaek,2015-07-01,2015,7,20.9,25.3,17.3,79,167.6,1.8,132.7,29.63
216,Taebaek,2015-08-01,2015,8,21.3,26.9,17.1,83,168.5,1.4,152.8,36.3
216,Taebaek,2015-09-01,2015,9,15.7,21.1,11.2,84,39.1,1.5,150.3,40.25
216,Taebaek,2015-10-01,2015,10,11.2,17.7,5.5,65,48.5,1.5,214.2,61.36
216,Taebaek,2015-11-01,2015,11,5.4,9.3,1.9,82,159.2,1.3,61.8,20.15
216,Taebaek,2015-12-01,2015,12,-0.6,4.4,-5,67,17.9,1.4,133.9,44.72
216,Taebaek,2016-01-01,2016,1,-5.3,-0.2,-9.9,60,8.9,1.6,168.1,54.56
216,Taebaek,2016-02-01,2016,2,-2.5,3,-7.5,68,28.9,1.7,171.2,54.5
216,Taebaek,2016-03-01,2016,3,3.5,9,-2,61,35.2,1.6,176,47.39
216,Taebaek,2016-04-01,2016,4,10.4,16.7,4.3,59,116.6,2,188.5,47.7
216,Taebaek,2016-05-01,2016,5,16,23.3,8.7,54,60,2.1,276.4,62.9
216,Taebaek,2016-06-01,2016,6,19.3,25.1,14,70,41.8,1.4,191.5,43.49
216,Taebaek,2016-07-01,2016,7,22,26.8,18.1,82,439.2,1.4,127.8,28.56
216,Taebaek,2016-08-01,2016,8,22,27.8,17.7,80,106.1,1.5,172.5,41.05
216,Taebaek,2016-09-01,2016,9,16.8,21.2,13.8,87,149.2,1.2,75.8,20.36
216,Taebaek,2016-10-01,2016,10,11.3,16.6,6.8,80,82.9,1.3,119.4,34.29
216,Taebaek,2016-11-01,2016,11,4.1,9.5,-0.9,69,10.2,1.5,132.7,43.38
216,Taebaek,2016-12-01,2016,12,-0.4,4.7,-5.5,63,62.4,1.5,150.2,50.17
216,Taebaek,2017-01-01,2017,1,-4.4,1,-9.5,59,6.7,1.5,177,57.36
216,Taebaek,2017-02-01,2017,2,-2.2,3.1,-7.7,53,12.7,1.7,181.2,59.68
216,Taebaek,2017-03-01,2017,3,1.7,7.6,-3.5,60,10.2,1.4,181.9,48.99
216,Taebaek,2017-04-01,2017,4,10.4,16.4,4.1,54,73.5,2,217.2,54.97
216,Taebaek,2017-05-01,2017,5,15.8,22.4,9.6,56,14.4,1.8,250.1,56.93
216,Taebaek,2017-06-01,2017,6,17.5,24.3,11.5,71,122.1,1.5,206.5,46.91
216,Taebaek,2017-07-01,2017,7,23,27.5,19.3,81,313.6,1.5,144.2,32.21
216,Taebaek,2017-08-01,2017,8,20.6,24.8,17.2,86,254.2,1.3,111.7,26.58
216,Taebaek,2017-09-01,2017,9,15.7,21.8,10.3,77,65.7,1.3,200,53.63
216,Taebaek,2017-10-01,2017,10,10.6,16,6.3,81,41.1,1.2,111.2,31.91
216,Taebaek,2017-11-01,2017,11,3.5,9,-2.1,54,14.7,1.8,171.3,55.91
216,Taebaek,2017-12-01,2017,12,-4.2,0.2,-8.9,52,4.9,1.8,180.7,60.33
216,Taebaek,2018-01-01,2018,1,-6.1,-1,-10.7,51,7.7,1.6,167.4,54.28
216,Taebaek,2018-02-01,2018,2,-4.4,0.9,-9.7,48,30.2,1.7,183.9,60.61
216,Taebaek,2018-03-01,2018,3,4.3,9.6,-1.4,65,100.6,1.9,182.7,49.25
216,Taebaek,2018-04-01,2018,4,10.1,16,4,57,128.9,1.9,212.3,53.77
216,Taebaek,2018-05-01,2018,5,14.6,20.7,8.6,70,138.1,1.9,198,45.1
216,Taebaek,2018-06-01,2018,6,19.2,25.4,13.7,70,58.1,1.5,179.8,40.85
216,Taebaek,2018-07-01,2018,7,23.5,28.6,19.2,81,251.8,1.5,189.8,42.38
216,Taebaek,2018-08-01,2018,8,23.2,28.2,19.3,84,270,1.5,142.8,33.95
216,Taebaek,2018-09-01,2018,9,15.9,20.5,11.9,83,180.8,1.3,118,31.63
216,Taebaek,2018-10-01,2018,10,9,15.3,3.7,73,239.1,1.5,181,51.89
216,Taebaek,2018-11-01,2018,11,4.7,10.6,-0.6,66,60.8,1.1,141.4,46.13
216,Taebaek,2018-12-01,2018,12,-2.6,2.9,-7.9,55,23.2,1.3,167.5,55.93
216,Taebaek,2019-01-01,2019,1,-3.4,2.6,-8.9,47,4.1,1.4,186.2,60.42
216,Taebaek,2019-02-01,2019,2,-0.9,4.7,-6.3,56,15.1,1.5,166,54.8
216,Taebaek,2019-03-01,2019,3,3.7,9.4,-1.7,59,41,1.7,206.2,55.61
216,Taebaek,2019-04-01,2019,4,8.1,14.3,2.4,60,61,1.6,191,48.44
216,Taebaek,2019-05-01,2019,5,16.3,23.1,8.9,50,24.2,1.8,281.6,64.15
216,Taebaek,2019-06-01,2019,6,17.9,24,12.6,75,132.6,1.6,215.1,48.88
216,Taebaek,2019-07-01,2019,7,21.6,26,18.4,83,215.1,1.6,133.6,29.83
216,Taebaek,2019-08-01,2019,8,22.5,27.7,18.6,82,197.5,1.4,175.7,41.75
216,Taebaek,2019-09-01,2019,9,17.6,22.8,13.5,86,256.9,1.4,125.7,33.66
216,Taebaek,2019-10-01,2019,10,11.5,16.9,6.5,80,152.8,1.4,118.4,33.92
216,Taebaek,2019-11-01,2019,11,4.8,11.3,-0.6,71,67,1.2,140.1,45.68
216,Taebaek,2019-12-01,2019,12,-0.7,4.5,-5.7,59,2.5,1.2,163,54.44
216,Taebaek,2020-01-01,2020,1,-1.3,3.4,-5.2,68,79.4,1.2,120.2,39.01
216,Taebaek,2020-02-01,2020,2,-0.6,4.9,-5.8,64,36.1,1.2,160.6,51.13
216,Taebaek,2020-03-01,2020,3,4.2,10.6,-1.9,61,24.8,1.6,212.6,57.23
216,Taebaek,2020-04-01,2020,4,6.7,13,0.7,57,46.4,1.7,222,56.16
216,Taebaek,2020-05-01,2020,5,14.8,21.3,9.1,69,102.4,1.6,223.8,50.93
216,Taebaek,2020-06-01,2020,6,20.6,26.8,15.2,70,85.5,1.5,207.8,47.2
216,Taebaek,2020-07-01,2020,7,18.9,23.3,15.4,87,329.3,1.4,122.6,27.4
216,Taebaek,2020-08-01,2020,8,23.3,27.5,20.1,84,293.5,1.6,122,29.03
216,Taebaek,2020-09-01,2020,9,15.8,20.1,12.4,83,494.4,1.8,120,32.23
216,Taebaek,2020-10-01,2020,10,9.8,16.2,4.6,71,1.5,1.2,177.4,50.95
216,Taebaek,2020-11-01,2020,11,5.6,11,0.7,57,33,1.4,162.3,53.07
216,Taebaek,2020-12-01,2020,12,-2.6,2.2,-6.9,50,3.8,1.3,170.8,57.05
216,Taebaek,2021-01-01,2021,1,-4.4,0.4,-9.4,57,5.6,1.5,155,50.23
216,Taebaek,2021-02-01,2021,2,0.6,6.1,-4.8,51,2,1.7,170.8,56.26
216,Taebaek,2021-03-01,2021,3,5.3,11.2,-0.1,64,99.3,1.5,181.8,48.96
216,Taebaek,2021-04-01,2021,4,9.3,15.3,3.6,58,112,1.5,199.2,50.42
216,Taebaek,2021-05-01,2021,5,13.5,18.9,8.4,66,154.5,1.6,188.1,42.82
216,Taebaek,2021-06-01,2021,6,17.9,23.1,13.7,78,88.1,1.3,142.3,32.33
216,Taebaek,2021-07-01,2021,7,22.2,28,17.4,82,147,1.1,159.2,35.56
216,Taebaek,2021-08-01,2021,8,20.4,25,17.2,86,324,1.2,70.3,16.73
216,Taebaek,2021-09-01,2021,9,16.6,21.1,13,86,161.8,1.3,107.4,28.81
216,Taebaek,2021-10-01,2021,10,11,16.9,6.2,78,79.8,1,142,40.75
216,Taebaek,2021-11-01,2021,11,4.3,10.2,-0.8,65,31.6,1.4,157.3,51.35
216,Taebaek,2021-12-01,2021,12,-2.2,3,-7,58,1.7,1.5,178.9,59.75
216,Taebaek,2022-01-01,2022,1,-4.8,1.3,-10.5,55,0.1,1.1,182,59.01
216,Taebaek,2022-02-01,2022,2,-4.9,0.9,-10.1,49,2.8,1.4,187.8,61.9
216,Taebaek,2022-03-01,2022,3,3.9,9.9,-2.1,61,96.4,1.5,187.9,50.63
216,Taebaek,2022-04-01,2022,4,10.7,16.9,4.4,54,34.2,1.6,225.2,57.04
216,Taebaek,2022-05-01,2022,5,14.9,21.6,8,53,10.2,1.5,266.3,60.65
216,Taebaek,2022-06-01,2022,6,18.7,24.2,14.2,76,187.9,1.8,161.2,36.62
216,Taebaek,2022-07-01,2022,7,22.4,27.8,18.7,83,156.6,1.1,157.1,35.07
216,Taebaek,2022-08-01,2022,8,21.7,25.8,18,82,270.2,1.3,111.4,26.49
216,Taebaek,2022-09-01,2022,9,16.2,22.6,11.2,80,190.8,1.3,147.3,39.48
216,Taebaek,2022-10-01,2022,10,9.5,15.9,4.4,77,69.7,1.1,132.8,38.07
216,Taebaek,2022-11-01,2022,11,5.9,13.3,-0.3,65,65,1,156.5,51.06
216,Taebaek,2022-12-01,2022,12,-5.6,-0.4,-10.2,55,5,1.4,168.5,56.28
216,Taebaek,2023-01-01,2023,1,-4.4,0.9,-9.9,56,17.2,1.2,134.2,43.53
216,Taebaek,2023-02-01,2023,2,-1.7,4.3,-7.1,61,6.6,1.2,151.6,50.03
216,Taebaek,2023-03-01,2023,3,5.9,12.9,-0.9,52,26.3,1.3,224.2,60.46
216,Taebaek,2023-04-01,2023,4,9.5,15.8,3,55,49.1,1.6,199.3,50.55
216,Taebaek,2023-05-01,2023,5,14.5,20.8,7.7,66,130.5,1.4,206,46.92
216,Taebaek,2023-06-01,2023,6,19.4,25.7,13.8,72,255,1.3,239,54.31
216,Taebaek,2023-07-01,2023,7,23,28.3,19,81,267.2,1.4,160.3,35.79
216,Taebaek,2023-08-01,2023,8,22.6,27.7,19,85,356.9,1.3,141.9,33.72
216,Taebaek,2023-09-01,2023,9,18.2,23.4,14.3,86,228.9,1.1,129.8,34.76
216,Taebaek,2023-10-01,2023,10,10.3,17.3,4.3,73,16.9,1,187.1,53.63
216,Taebaek,2023-11-01,2023,11,4.5,10.1,-0.9,56,49.5,1.6,160.5,52.33
216,Taebaek,2023-12-01,2023,12,-1.9,2.7,-6.9,66,121.7,1.4,136.7,47.17
216,Taebaek,2024-01-01,2024,1,-3.7,1.3,-8.3,64,16.1,1.4,132.2,42.91
216,Taebaek,2024-02-01,2024,2,-1.2,3.1,-5.6,80,89,1.3,84.1,26.77
216,Taebaek,2024-03-01,2024,3,2.3,7.8,-3.1,61,47.7,1.6,187,52.09
216,Taebaek,2024-04-01,2024,4,11.8,19,5.5,62,52.8,1.3,175.1,44.3
216,Taebaek,2024-05-01,2024,5,14.8,22.2,7.6,62,80.9,1.6,241.7,55.01
216,Taebaek,2024-06-01,2024,6,20.2,27.5,13.3,65,113.1,1.2,229.5,53.92
217,Jeongseon,2010-08-01,2010,8,,,,,103,,,
217,Jeongseon,2010-09-01,2010,9,18.7,24.5,15.2,82,369.1,1.1,106.4,28.51
217,Jeongseon,2010-10-01,2010,10,11.7,18.5,7.5,77,15.4,1,116.9,33.54
217,Jeongseon,2010-11-01,2010,11,3.6,10.7,-2.1,63,21.4,1.9,157.3,51.44
217,Jeongseon,2010-12-01,2010,12,-2.4,3.3,-7.2,61,15.2,2.3,129.7,43.36
217,Jeongseon,2011-01-01,2011,1,-8.7,-2.6,-14.7,60,1,2,179.9,58.49
217,Jeongseon,2011-02-01,2011,2,-1.2,6.1,-7,70,56,1.3,137.5,45.44
217,Jeongseon,2011-03-01,2011,3,2.1,8,-3.2,54,32.9,2.6,199.1,53.74
217,Jeongseon,2011-04-01,2011,4,9.1,15.8,2.9,58,186,2.3,161.6,40.94
217,Jeongseon,2011-05-01,2011,5,15.9,22.3,10.2,61,96.5,2.1,170.6,38.83
217,Jeongseon,2011-06-01,2011,6,20.2,26.8,15.1,69,464.6,1.7,174.7,39.64
217,Jeongseon,2011-07-01,2011,7,23,27.3,19.6,83,690.7,1.4,90,20.07
217,Jeongseon,2011-08-01,2011,8,23.7,29,20.4,79,99,1.3,103.3,25.32
217,Jeongseon,2011-09-01,2011,9,17.9,24,14.2,77,88.1,1.4,111.1,29.75
217,Jeongseon,2011-10-01,2011,10,10.5,17.9,5.8,74,18.7,1.3,126.2,37.4
217,Jeongseon,2011-11-01,2011,11,7.4,13,3.1,72,21.2,1.6,88.3,28.83
217,Jeongseon,2011-12-01,2011,12,-2.9,2.2,-7.2,62,6.7,1.7,133.7,44.7
217,Jeongseon,2012-01-01,2012,1,-4.3,1,-9.2,60,2.6,1.9,146.3,47.59
217,Jeongseon,2012-02-01,2012,2,-3.6,2.8,-9.1,53,1,2.1,167.5,53.39
217,Jeongseon,2012-03-01,2012,3,3.4,8.3,-1.2,58,16.1,2.4,136,36.62
217,Jeongseon,2012-04-01,2012,4,10.8,17.6,4.6,57,43.5,2.6,182,46.03
217,Jeongseon,2012-05-01,2012,5,16.2,23.6,10,60,13.9,1.7,214,48.65
217,Jeongseon,2012-06-01,2012,6,20.5,26.9,15.8,67,46.3,1.5,150.8,34.2
217,Jeongseon,2012-07-01,2012,7,23.8,29.1,19.8,76,294.8,1.5,141.8,31.66
217,Jeongseon,2012-08-01,2012,8,24.3,29.5,20.6,78,297.5,1.6,116.6,27.74
217,Jeongseon,2012-09-01,2012,9,17.6,23.6,13.8,79,141,1.3,105.4,28.3
217,Jeongseon,2012-10-01,2012,10,11.6,19.2,6.3,71,56.6,1.3,165.4,47.52
217,Jeongseon,2012-11-01,2012,11,3.5,8.8,-0.9,66,41.2,2.1,129.2,42.29
217,Jeongseon,2012-12-01,2012,12,-5.6,0,-10.2,67,10.6,1.8,131.6,44.03
217,Jeongseon,2013-01-01,2013,1,-6,0.2,-11.4,68,31,1.7,135.3,43.94
217,Jeongseon,2013-02-01,2013,2,-2.3,3.4,-8.2,58,48,1.8,152.4,50.23
217,Jeongseon,2013-03-01,2013,3,4.6,12.1,-1.9,56,58,2.2,214.8,57.87
217,Jeongseon,2013-04-01,2013,4,8.3,14.7,2.4,60,79.5,2.5,180.8,45.76
217,Jeongseon,2013-05-01,2013,5,16.7,24.3,10.4,63,100,1.6,224,50.94
217,Jeongseon,2013-06-01,2013,6,21.5,28.3,16.9,74,88.2,1,188.7,42.82
217,Jeongseon,2013-07-01,2013,7,24.3,28.3,21.2,84,522.5,2.2,118,26.34
217,Jeongseon,2013-08-01,2013,8,25.2,30.8,21.4,80,82.3,1.3,193.2,45.91
217,Jeongseon,2013-09-01,2013,9,18.5,24.2,14.8,83,146.9,1,114.5,30.7
217,Jeongseon,2013-10-01,2013,10,12.8,19.7,8.2,74,16.7,1.3,154.6,44.37
217,Jeongseon,2013-11-01,2013,11,3.8,9.7,-1,65,53.5,2.4,153.2,50.11
217,Jeongseon,2013-12-01,2013,12,-1.9,3.3,-6.1,67,23.6,1.9,136.3,45.57
217,Jeongseon,2014-01-01,2014,1,-2.4,3.5,-7.7,58,9,1.8,145.9,47.4
217,Jeongseon,2014-02-01,2014,2,-0.4,5.8,-5.3,63,26,1.4,139.6,46.1
217,Jeongseon,2014-03-01,2014,3,5.4,12,-0.5,59,34.8,1.9,178,47.99
217,Jeongseon,2014-04-01,2014,4,11.9,19.1,5.4,54,28.4,1.8,194.1,49.16
217,Jeongseon,2014-05-01,2014,5,17,25.2,9.9,55,44.9,2.3,265.1,60.29
217,Jeongseon,2014-06-01,2014,6,20.5,27.1,15.9,71,34.5,1.4,197.6,44.84
217,Jeongseon,2014-07-01,2014,7,23.8,30.2,19.5,71,206.9,1.5,,
217,Jeongseon,2014-08-01,2014,8,21.8,26.7,18.6,81,236.5,1.1,61.5,25.57
217,Jeongseon,2014-09-01,2014,9,18.7,25.7,14.6,75,127,1,153.7,41.2
217,Jeongseon,2014-10-01,2014,10,11.8,19.4,6.6,70,108.8,1.3,153.7,44.1
217,Jeongseon,2014-11-01,2014,11,5.6,11.9,0.9,69,21.9,1.5,124.2,40.61
217,Jeongseon,2014-12-01,2014,12,-4.2,1.2,-9.1,55,15,2.7,152.1,50.85
217,Jeongseon,2015-01-01,2015,1,-2.6,2.8,-7.6,63,14.8,1.6,146.2,47.53
217,Jeongseon,2015-02-01,2015,2,-0.4,5.4,-5,59,16,1.7,145.2,47.98
217,Jeongseon,2015-03-01,2015,3,4.9,12.6,-1.9,43,25.7,2.4,228.4,61.65
217,Jeongseon,2015-04-01,2015,4,10.9,17.7,4.7,60,74.4,2.1,161.7,40.97
217,Jeongseon,2015-05-01,2015,5,17.8,25.8,10,53,29.4,2.2,269.4,61.32
217,Jeongseon,2015-06-01,2015,6,20.9,28.7,14.9,63,72.2,1.5,216.2,49.06
217,Jeongseon,2015-07-01,2015,7,23.3,28.7,19.5,73,145.1,1.7,154.5,34.46
217,Jeongseon,2015-08-01,2015,8,23.6,30.1,19.8,77,123.7,1.3,182.8,43.39
217,Jeongseon,2015-09-01,2015,9,18.4,25.2,13.9,71,17.8,1.3,160.3,42.92
217,Jeongseon,2015-10-01,2015,10,12.5,20.3,6.7,65,45,1.6,194.8,55.83
217,Jeongseon,2015-11-01,2015,11,7.6,11.5,4.5,74,134,1.4,63.6,20.76
217,Jeongseon,2015-12-01,2015,12,0.3,5.4,-3.5,67,26.5,1.7,113.6,37.98
217,Jeongseon,2016-01-01,2016,1,-3.9,1.2,-8.7,51,1,2,159.5,51.87
217,Jeongseon,2016-02-01,2016,2,-1.2,4.7,-6.3,54,66,2.1,165.5,52.76
217,Jeongseon,2016-03-01,2016,3,5,11.8,-1,54,30.6,1.8,182.9,49.25
217,Jeongseon,2016-04-01,2016,4,12.6,20.3,5.9,53,93.5,2.1,198,50.08
217,Jeongseon,2016-05-01,2016,5,17.4,25.9,9.8,54,61.6,2,259.8,59.06
217,Jeongseon,2016-06-01,2016,6,21.6,28.7,15.8,63,52.7,1.3,218.4,49.54
217,Jeongseon,2016-07-01,2016,7,23.8,29.5,20,80,457.8,1.1,141.1,31.5
217,Jeongseon,2016-08-01,2016,8,24.5,31.3,20.5,75,121,1.1,199.2,47.38
217,Jeongseon,2016-09-01,2016,9,19.5,25.1,16.3,80,106.8,0.9,97.8,26.26
217,Jeongseon,2016-10-01,2016,10,13.4,19.6,9.9,78,102.3,1,116.4,33.44
217,Jeongseon,2016-11-01,2016,11,5,11.2,0.1,64,12.5,1.3,127.4,41.7
217,Jeongseon,2016-12-01,2016,12,0.2,5.7,-4.5,67,68.4,1.6,120.1,40.18
217,Jeongseon,2017-01-01,2017,1,-3.1,2.7,-8.2,58,15.8,1.9,166.3,54.01
217,Jeongseon,2017-02-01,2017,2,-1.1,5.1,-7,54,25.5,2.2,186.7,61.54
217,Jeongseon,2017-03-01,2017,3,3.8,10.8,-2.1,55,23.6,1.7,182.7,49.19
217,Jeongseon,2017-04-01,2017,4,12.4,19.9,5.3,51,74,2.4,221.4,56.01
217,Jeongseon,2017-05-01,2017,5,17.8,25.6,10.6,54,30.5,1.9,253,57.54
217,Jeongseon,2017-06-01,2017,6,20.2,28.5,14,65,72.9,1.4,223.2,50.65
217,Jeongseon,2017-07-01,2017,7,24.6,29.6,21.4,85,385.8,1.1,124.9,27.88
217,Jeongseon,2017-08-01,2017,8,23,28.6,19.4,83,248,1.1,123,29.23
217,Jeongseon,2017-09-01,2017,9,18.1,25.2,13.7,78,27.7,1.1,140.6,37.7
217,Jeongseon,2017-10-01,2017,10,13.1,19.9,8.8,73,28,1.1,110.5,31.72
217,Jeongseon,2017-11-01,2017,11,3.8,10.2,-1.5,57,27.6,2,143.5,46.94
217,Jeongseon,2017-12-01,2017,12,-3.4,1.6,-8.3,52,13.1,2.2,159.1,53.19
217,Jeongseon,2018-01-01,2018,1,-5.2,0.4,-9.9,50,8,2.2,159.7,51.88
217,Jeongseon,2018-02-01,2018,2,-3.3,3.1,-9.1,43,26.5,2.4,169.6,55.99
217,Jeongseon,2018-03-01,2018,3,5.9,12.8,-0.4,56,67.5,2.2,178.8,48.21
217,Jeongseon,2018-04-01,2018,4,11.4,18.7,4.6,56,141,2.1,207.9,52.65
217,Jeongseon,2018-05-01,2018,5,16.1,23.2,10.2,70,165.6,1.8,179.2,40.76
217,Jeongseon,2018-06-01,2018,6,20.9,28.6,15.3,66,98.2,1.6,192.3,43.64
217,Jeongseon,2018-07-01,2018,7,24.9,31.2,20.6,79,269.2,1.3,178.2,39.76
217,Jeongseon,2018-08-01,2018,8,25.3,31.5,21.1,78,261.8,1.4,132.6,31.48
217,Jeongseon,2018-09-01,2018,9,17.9,23.8,13.8,82,163.6,1.3,102.9,27.58
217,Jeongseon,2018-10-01,2018,10,10.1,17.1,5.6,78,123.6,1.7,118.2,33.93
217,Jeongseon,2018-11-01,2018,11,5.1,12.2,0.4,71,66,1.2,120.9,39.54
217,Jeongseon,2018-12-01,2018,12,-2.3,3.8,-7.2,59,29.9,1.7,149.3,49.92
217,Jeongseon,2019-01-01,2019,1,-3,3.9,-8.9,52,0.8,1.7,177.4,57.67
217,Jeongseon,2019-02-01,2019,2,0,6.6,-5.4,55,30,1.9,171.5,56.66
217,Jeongseon,2019-03-01,2019,3,4.9,11.9,-1.2,60,57,2,167.5,45.18
217,Jeongseon,2019-04-01,2019,4,9.9,17.5,3.4,56,59,2,168.5,42.68
217,Jeongseon,2019-05-01,2019,5,17.2,25.7,9,50,18.5,2.1,223.1,50.77
217,Jeongseon,2019-06-01,2019,6,19.9,27.3,14.3,66,88.2,1.3,158.5,35.97
217,Jeongseon,2019-07-01,2019,7,23.1,28.5,19.6,75,128.5,1.6,75.8,16.91
217,Jeongseon,2019-08-01,2019,8,24.3,30.6,20.1,74,90.2,1.4,127.1,30.17
217,Jeongseon,2019-09-01,2019,9,19.5,25.7,15.9,77,190.6,1.2,112.6,30.16
217,Jeongseon,2019-10-01,2019,10,13.3,19.5,8.7,72,71,1.5,113.1,32.42
217,Jeongseon,2019-11-01,2019,11,5.7,12.6,0.8,70,57.5,1.5,133.7,43.66
217,Jeongseon,2019-12-01,2019,12,-0.7,4.9,-5.3,77,7.6,1.8,125.1,41.83
217,Jeongseon,2020-01-01,2020,1,-0.5,5.3,-4.8,78,91,1.7,133.4,43.38
217,Jeongseon,2020-02-01,2020,2,0.9,6.9,-4.2,74,62.1,2,159.5,50.84
217,Jeongseon,2020-03-01,2020,3,6.1,13.4,-0.6,66,24.1,2.3,205.4,55.3
217,Jeongseon,2020-04-01,2020,4,8.8,16.1,2.2,63,34.5,2.8,220.5,55.77
217,Jeongseon,2020-05-01,2020,5,16.5,23.4,10.9,77,107.5,1.7,193.8,44.05
217,Jeongseon,2020-06-01,2020,6,22.3,29.3,16.7,73,56.4,1.5,205.5,46.62
217,Jeongseon,2020-07-01,2020,7,21.8,27.5,17.8,83,225.7,1.2,125.3,27.97
217,Jeongseon,2020-08-01,2020,8,24.5,29.2,21.2,89,466.6,1.5,108.3,25.77
217,Jeongseon,2020-09-01,2020,9,18.1,23.4,14.5,83,182.7,2,115.4,30.99
217,Jeongseon,2020-10-01,2020,10,11.2,18.6,6,76,8,1.3,166.8,47.93
217,Jeongseon,2020-11-01,2020,11,5.9,12.4,0.7,68,38,1.9,155,50.74
217,Jeongseon,2020-12-01,2020,12,-3.1,3.1,-8.4,60,8.8,1.7,139.6,46.7
217,Jeongseon,2021-01-01,2021,1,-4.3,1.8,-9.7,58,14.5,2.2,134.6,43.72
217,Jeongseon,2021-02-01,2021,2,1.1,8,-5.2,51,9.2,2.4,155.8,51.35
217,Jeongseon,2021-03-01,2021,3,7,14.2,0.9,60,115.8,2,161.8,43.56
217,Jeongseon,2021-04-01,2021,4,11.6,18.7,4.9,53,109.2,2.1,179.3,45.36
217,Jeongseon,2021-05-01,2021,5,14.9,21.4,9.1,70,161.9,1.6,148,34.77
217,Jeongseon,2021-06-01,2021,6,20.6,27.1,15.8,73,89,1.4,147.2,33.39
217,Jeongseon,2021-07-01,2021,7,25.2,31.9,20.9,77,157.1,1.1,185.8,41.47
217,Jeongseon,2021-08-01,2021,8,23.1,28,19.7,80,196.2,1.1,87.7,20.85
217,Jeongseon,2021-09-01,2021,9,19.5,25.3,15.8,78,177.1,1.2,107.9,28.94
217,Jeongseon,2021-10-01,2021,10,12.9,19.8,8.5,78,37,1,115.4,33.12
217,Jeongseon,2021-11-01,2021,11,5.6,12.4,0.6,66,40.8,2,122.6,40.12
217,Jeongseon,2021-12-01,2021,12,-0.9,4.4,-6,60,4.3,2.1,133.7,44.72
217,Jeongseon,2022-01-01,2022,1,-4,2.7,-10.1,57,2.3,1.3,159.8,51.92
217,Jeongseon,2022-02-01,2022,2,-2.8,3.8,-8.7,46,7.4,2.2,177.8,58.68
217,Jeongseon,2022-03-01,2022,3,5.6,12.5,-0.6,57,80,1.8,145.1,39.12
217,Jeongseon,2022-04-01,2022,4,12.5,20.4,5,50,38.5,1.9,205.8,52.11
217,Jeongseon,2022-05-01,2022,5,16.7,24.8,8.9,51,10.2,1.7,239.7,54.51
217,Jeongseon,2022-06-01,2022,6,21.5,27.5,16.5,66,278.9,1.5,144.1,32.7
217,Jeongseon,2022-07-01,2022,7,25.1,31,21.3,77,233.2,0.7,147.8,32.98
217,Jeongseon,2022-08-01,2022,8,23.6,28,20.4,81,463.3,1.2,90.5,21.49
217,Jeongseon,2022-09-01,2022,9,18.9,25.8,14.7,74,97.3,1.2,119.7,32.08
217,Jeongseon,2022-10-01,2022,10,11.6,18.5,7.1,74,90.6,1.1,110.3,31.66
217,Jeongseon,2022-11-01,2022,11,6.7,14.4,0.8,66,58.8,1.2,136.9,44.77
217,Jeongseon,2022-12-01,2022,12,-5,0.7,-10,58,12.1,1.8,128.4,42.93
217,Jeongseon,2023-01-01,2023,1,-4.1,2.1,-10,56,32.5,1.5,149.6,48.63
217,Jeongseon,2023-02-01,2023,2,0.2,7.1,-5.6,50,3.7,1.4,141.8,46.85
217,Jeongseon,2023-03-01,2023,3,7.6,16.3,-0.4,48,14.1,1.7,160,49.64
217,Jeongseon,2023-04-01,2023,4,11.1,18.4,4.2,56,48.1,2,162.6,41.19
217,Jeongseon,2023-05-01,2023,5,16.3,23.9,9.2,65,128.3,1.4,195.1,44.4
217,Jeongseon,2023-06-01,2023,6,21.2,28.5,15.3,71,181.6,1.3,177.2,44.68
217,Jeongseon,2023-07-01,2023,7,24.9,31.3,20.9,81,378.2,1.1,107.1,24.69
217,Jeongseon,2023-08-01,2023,8,25.4,31.7,21.2,78,255.2,1.2,160.9,38.19
217,Jeongseon,2023-09-01,2023,9,20.8,27.4,16.6,79,175.5,1,131.3,35.16
217,Jeongseon,2023-10-01,2023,10,11.4,20.5,5.6,75,25.1,1.1,169,48.44
217,Jeongseon,2023-11-01,2023,11,4.6,11.9,-2,61,58.2,1.6,157.4,51.42
217,Jeongseon,2023-12-01,2023,12,-2,4.5,-7.6,66,99.2,1.4,134.5,44.97
217,Jeongseon,2024-01-01,2024,1,-2.9,3.6,-8,64,14.1,1.4,146.2,47.54
217,Jeongseon,2024-02-01,2024,2,0,6.3,-4.8,73,80.7,1,75.4,24.04
